Timestamp,Type,Message,Objects,Raw
"2025-08-16T23:28:32.682Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Pepino","","[""🔍 [CARDÁPIO POR CLIENTE] S. Pepino""]"
"2025-08-16T23:28:32.682Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.682Z","log","❌ DESMARCADOS em ""S. Pepino"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""S. Pepino\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.682Z","log","---","","[""---""]"
"2025-08-16T23:28:32.682Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Couve","","[""🔍 [CARDÁPIO POR CLIENTE] S. Couve""]"
"2025-08-16T23:28:32.683Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.683Z","log","❌ DESMARCADOS em ""S. Couve"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""S. Couve\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.683Z","log","---","","[""---""]"
"2025-08-16T23:28:32.683Z","log","🔍 [CARDÁPIO POR CLIENTE] Arroz Branco","","[""🔍 [CARDÁPIO POR CLIENTE] Arroz Branco""]"
"2025-08-16T23:28:32.683Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.683Z","log","❌ DESMARCADOS em ""Arroz Branco"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Arroz Branco\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.683Z","log","---","","[""---""]"
"2025-08-16T23:28:32.683Z","log","🔍 [CARDÁPIO POR CLIENTE] Arroz Integral","","[""🔍 [CARDÁPIO POR CLIENTE] Arroz Integral""]"
"2025-08-16T23:28:32.683Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.683Z","log","❌ DESMARCADOS em ""Arroz Integral"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""Arroz Integral\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.683Z","log","---","","[""---""]"
"2025-08-16T23:28:32.683Z","log","🔍 [CARDÁPIO POR CLIENTE] Feijão","","[""🔍 [CARDÁPIO POR CLIENTE] Feijão""]"
"2025-08-16T23:28:32.684Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.684Z","log","❌ DESMARCADOS em ""Feijão"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Feijão\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.684Z","log","---","","[""---""]"
"2025-08-16T23:28:32.684Z","log","🔍 [CARDÁPIO POR CLIENTE] Farofa Temperada","","[""🔍 [CARDÁPIO POR CLIENTE] Farofa Temperada""]"
"2025-08-16T23:28:32.684Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fvewfgqwefgrewg"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fvewfgqwefgrewg"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.684Z","log","❌ DESMARCADOS em ""Farofa Temperada"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""Farofa Temperada\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.684Z","log","---","","[""---""]"
"2025-08-16T23:28:32.684Z","log","🔍 [CARDÁPIO POR CLIENTE] R. Abobrinha","","[""🔍 [CARDÁPIO POR CLIENTE] R. Abobrinha""]"
"2025-08-16T23:28:32.684Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.684Z","log","❌ DESMARCADOS em ""R. Abobrinha"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""R. Abobrinha\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.684Z","log","---","","[""---""]"
"2025-08-16T23:28:32.685Z","log","🔍 [CARDÁPIO POR CLIENTE] Filé de Frango ao Molho Curry","","[""🔍 [CARDÁPIO POR CLIENTE] Filé de Frango ao Molho Curry""]"
"2025-08-16T23:28:32.685Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.685Z","log","❌ DESMARCADOS em ""Filé de Frango ao Molho Curry"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Filé de Frango ao Molho Curry\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.685Z","log","---","","[""---""]"
"2025-08-16T23:28:32.685Z","log","🔍 [CARDÁPIO POR CLIENTE] Copa Lombo Assado","","[""🔍 [CARDÁPIO POR CLIENTE] Copa Lombo Assado""]"
"2025-08-16T23:28:32.685Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.685Z","log","❌ DESMARCADOS em ""Copa Lombo Assado"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Copa Lombo Assado\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.685Z","log","---","","[""---""]"
"2025-08-16T23:28:32.686Z","log","🔍 [CARDÁPIO POR CLIENTE] Bolinho de Arroz","","[""🔍 [CARDÁPIO POR CLIENTE] Bolinho de Arroz""]"
"2025-08-16T23:28:32.686Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.686Z","log","❌ DESMARCADOS em ""Bolinho de Arroz"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""Bolinho de Arroz\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.686Z","log","---","","[""---""]"
"2025-08-16T23:28:32.686Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Alface","","[""🔍 [CARDÁPIO POR CLIENTE] S. Alface""]"
"2025-08-16T23:28:32.686Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.686Z","log","❌ DESMARCADOS em ""S. Alface"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""S. Alface\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.686Z","log","---","","[""---""]"
"2025-08-16T23:28:32.686Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Tomate","","[""🔍 [CARDÁPIO POR CLIENTE] S. Tomate""]"
"2025-08-16T23:28:32.687Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fvewfgqwefgrewg"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fvewfgqwefgrewg"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.687Z","log","❌ DESMARCADOS em ""S. Tomate"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""S. Tomate\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.687Z","log","---","","[""---""]"
"2025-08-16T23:28:32.687Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Feijão Branco","","[""🔍 [CARDÁPIO POR CLIENTE] S. Feijão Branco""]"
"2025-08-16T23:28:32.687Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.687Z","log","❌ DESMARCADOS em ""S. Feijão Branco"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""S. Feijão Branco\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.687Z","log","---","","[""---""]"
"2025-08-16T23:28:32.687Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Rabanete","","[""🔍 [CARDÁPIO POR CLIENTE] S. Rabanete""]"
"2025-08-16T23:28:32.687Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.688Z","log","❌ DESMARCADOS em ""S. Rabanete"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""S. Rabanete\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.688Z","log","---","","[""---""]"
"2025-08-16T23:28:32.688Z","log","🔍 [CARDÁPIO POR CLIENTE] Bolo de Chocolate","","[""🔍 [CARDÁPIO POR CLIENTE] Bolo de Chocolate""]"
"2025-08-16T23:28:32.688Z","log","📋 IDs marcados: [Object]","[
  ""fewfewfewfewrfew"",
  ""erfwefewfwef""
]","[""📋 IDs marcados:"",[""fewfewfewfewrfew"",""erfwefewfwef""]]"
"2025-08-16T23:28:32.688Z","log","❌ DESMARCADOS em ""Bolo de Chocolate"": [Object]","[
  ""Einstein"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Bolo de Chocolate\"":"",[""Einstein"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.688Z","log","---","","[""---""]"
"2025-08-16T23:28:32.688Z","log","🔍 [CARDÁPIO POR CLIENTE] Arroz Branco","","[""🔍 [CARDÁPIO POR CLIENTE] Arroz Branco""]"
"2025-08-16T23:28:32.688Z","log","📋 IDs marcados: [Object]","[
  ""fewfewfewfewrfew""
]","[""📋 IDs marcados:"",[""fewfewfewfewrfew""]]"
"2025-08-16T23:28:32.688Z","log","❌ DESMARCADOS em ""Arroz Branco"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Arroz Branco\"":"",[""Einstein"",""Faap"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.689Z","log","---","","[""---""]"
"2025-08-16T23:28:32.689Z","log","🔍 [CARDÁPIO POR CLIENTE] Feijão","","[""🔍 [CARDÁPIO POR CLIENTE] Feijão""]"
"2025-08-16T23:28:32.689Z","log","📋 IDs marcados: [Object]","[
  ""fewfewfewfewrfew""
]","[""📋 IDs marcados:"",[""fewfewfewfewrfew""]]"
"2025-08-16T23:28:32.689Z","log","❌ DESMARCADOS em ""Feijão"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Feijão\"":"",[""Einstein"",""Faap"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.689Z","log","---","","[""---""]"
"2025-08-16T23:28:32.689Z","log","🔍 [CARDÁPIO POR CLIENTE] R. Acelga","","[""🔍 [CARDÁPIO POR CLIENTE] R. Acelga""]"
"2025-08-16T23:28:32.689Z","log","📋 IDs marcados: [Object]","[
  ""fewfewfewfewrfew""
]","[""📋 IDs marcados:"",[""fewfewfewfewrfew""]]"
"2025-08-16T23:28:32.689Z","log","❌ DESMARCADOS em ""R. Acelga"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""R. Acelga\"":"",[""Einstein"",""Faap"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.689Z","log","---","","[""---""]"
"2025-08-16T23:28:32.689Z","log","🔍 [CARDÁPIO POR CLIENTE] Carne Moída","","[""🔍 [CARDÁPIO POR CLIENTE] Carne Moída""]"
"2025-08-16T23:28:32.690Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.690Z","log","❌ DESMARCADOS em ""Carne Moída"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Carne Moída\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.690Z","log","---","","[""---""]"
"2025-08-16T23:28:32.690Z","log","🔍 [CARDÁPIO POR CLIENTE] Iscas de Frango Grelhado","","[""🔍 [CARDÁPIO POR CLIENTE] Iscas de Frango Grelhado""]"
"2025-08-16T23:28:32.690Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.690Z","log","❌ DESMARCADOS em ""Iscas de Frango Grelhado"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Iscas de Frango Grelhado\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.690Z","log","---","","[""---""]"
"2025-08-16T23:28:32.690Z","log","🔍 [CARDÁPIO POR CLIENTE] Macarrão ao Sugo","","[""🔍 [CARDÁPIO POR CLIENTE] Macarrão ao Sugo""]"
"2025-08-16T23:28:32.690Z","log","📋 IDs marcados: [Object]","[
  ""fewfewfewfewrfew""
]","[""📋 IDs marcados:"",[""fewfewfewfewrfew""]]"
"2025-08-16T23:28:32.690Z","log","❌ DESMARCADOS em ""Macarrão ao Sugo"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Macarrão ao Sugo\"":"",[""Einstein"",""Faap"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.690Z","log","---","","[""---""]"
"2025-08-16T23:28:32.690Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Alface","","[""🔍 [CARDÁPIO POR CLIENTE] S. Alface""]"
"2025-08-16T23:28:32.691Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.691Z","log","❌ DESMARCADOS em ""S. Alface"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""S. Alface\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.691Z","log","---","","[""---""]"
"2025-08-16T23:28:32.691Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Tomate","","[""🔍 [CARDÁPIO POR CLIENTE] S. Tomate""]"
"2025-08-16T23:28:32.691Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.691Z","log","❌ DESMARCADOS em ""S. Tomate"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""S. Tomate\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.691Z","log","---","","[""---""]"
"2025-08-16T23:28:32.691Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Cenoura","","[""🔍 [CARDÁPIO POR CLIENTE] S. Cenoura""]"
"2025-08-16T23:28:32.691Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fvewfgqwefgrewg"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fvewfgqwefgrewg"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.691Z","log","❌ DESMARCADOS em ""S. Cenoura"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""S. Cenoura\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.691Z","log","---","","[""---""]"
"2025-08-16T23:28:32.691Z","log","🔍 [CARDÁPIO POR CLIENTE] Arroz Branco","","[""🔍 [CARDÁPIO POR CLIENTE] Arroz Branco""]"
"2025-08-16T23:28:32.692Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.692Z","log","❌ DESMARCADOS em ""Arroz Branco"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Arroz Branco\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.692Z","log","---","","[""---""]"
"2025-08-16T23:28:32.692Z","log","🔍 [CARDÁPIO POR CLIENTE] Arroz integral com vagem e cenoura","","[""🔍 [CARDÁPIO POR CLIENTE] Arroz integral com vagem e cenoura""]"
"2025-08-16T23:28:32.692Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.692Z","log","❌ DESMARCADOS em ""Arroz integral com vagem e cenoura"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""Arroz integral com vagem e cenoura\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.692Z","log","---","","[""---""]"
"2025-08-16T23:28:32.692Z","log","🔍 [CARDÁPIO POR CLIENTE] Feijão Preto","","[""🔍 [CARDÁPIO POR CLIENTE] Feijão Preto""]"
"2025-08-16T23:28:32.692Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.692Z","log","❌ DESMARCADOS em ""Feijão Preto"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Feijão Preto\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.693Z","log","---","","[""---""]"
"2025-08-16T23:28:32.693Z","log","🔍 [CARDÁPIO POR CLIENTE] Farofa Temperada","","[""🔍 [CARDÁPIO POR CLIENTE] Farofa Temperada""]"
"2025-08-16T23:28:32.693Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fvewfgqwefgrewg"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fvewfgqwefgrewg"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.693Z","log","❌ DESMARCADOS em ""Farofa Temperada"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""Farofa Temperada\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.693Z","log","---","","[""---""]"
"2025-08-16T23:28:32.693Z","log","🔍 [CARDÁPIO POR CLIENTE] R. Chuchu","","[""🔍 [CARDÁPIO POR CLIENTE] R. Chuchu""]"
"2025-08-16T23:28:32.693Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.693Z","log","❌ DESMARCADOS em ""R. Chuchu"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""R. Chuchu\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.694Z","log","---","","[""---""]"
"2025-08-16T23:28:32.694Z","log","🔍 [CARDÁPIO POR CLIENTE] Peixe Assado","","[""🔍 [CARDÁPIO POR CLIENTE] Peixe Assado""]"
"2025-08-16T23:28:32.694Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fvewfgqwefgrewg"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fvewfgqwefgrewg"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.694Z","log","❌ DESMARCADOS em ""Peixe Assado"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""Peixe Assado\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.694Z","log","---","","[""---""]"
"2025-08-16T23:28:32.694Z","log","🔍 [CARDÁPIO POR CLIENTE] Lagarto ao Molho Madeira","","[""🔍 [CARDÁPIO POR CLIENTE] Lagarto ao Molho Madeira""]"
"2025-08-16T23:28:32.694Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fvewfgqwefgrewg"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fvewfgqwefgrewg"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.694Z","log","❌ DESMARCADOS em ""Lagarto ao Molho Madeira"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""Lagarto ao Molho Madeira\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.694Z","log","---","","[""---""]"
"2025-08-16T23:28:32.694Z","log","🔍 [CARDÁPIO POR CLIENTE] Bolinho de cabotiá com queijo","","[""🔍 [CARDÁPIO POR CLIENTE] Bolinho de cabotiá com queijo""]"
"2025-08-16T23:28:32.695Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt"",
  ""fvewfgqwefgrewg""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt"",""fvewfgqwefgrewg""]]"
"2025-08-16T23:28:32.695Z","log","❌ DESMARCADOS em ""Bolinho de cabotiá com queijo"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""Bolinho de cabotiá com queijo\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.695Z","log","---","","[""---""]"
"2025-08-16T23:28:32.695Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Alface","","[""🔍 [CARDÁPIO POR CLIENTE] S. Alface""]"
"2025-08-16T23:28:32.695Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.695Z","log","❌ DESMARCADOS em ""S. Alface"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""S. Alface\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.695Z","log","---","","[""---""]"
"2025-08-16T23:28:32.695Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Tomate","","[""🔍 [CARDÁPIO POR CLIENTE] S. Tomate""]"
"2025-08-16T23:28:32.695Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fvewfgqwefgrewg"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fvewfgqwefgrewg"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.695Z","log","❌ DESMARCADOS em ""S. Tomate"": [Object]","[
  ""Itamarati""
]","[""❌ DESMARCADOS em \""S. Tomate\"":"",[""Itamarati""]]"
"2025-08-16T23:28:32.695Z","log","---","","[""---""]"
"2025-08-16T23:28:32.696Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Beterraba","","[""🔍 [CARDÁPIO POR CLIENTE] S. Beterraba""]"
"2025-08-16T23:28:32.696Z","log","📋 IDs marcados: [Object]","[]","[""📋 IDs marcados:"",[]]"
"2025-08-16T23:28:32.696Z","log","❌ DESMARCADOS em ""S. Beterraba"": [Object]","[
  ""Einstein"",
  ""Faap"",
  ""Itamarati"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""S. Beterraba\"":"",[""Einstein"",""Faap"",""Itamarati"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.696Z","log","---","","[""---""]"
